IdAccident,Diames,Diasemana,Mes,Año,Hora_aprox,Comuna,CUT_REG,CUT_COM,REGION_DPA,COMUNA_DPA,Lat,Lon,gravedad,es_fin_de_semana,franja_horaria,distancia_hospital_km
1597065,1,5,3,2024,13,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.549277,-72.549351,Leve,0,Tarde,12.167
1597068,16,6,3,2024,4,LOS MUERMOS,10,10106,LOS LAGOS,LOS MUERMOS,-41.398591,-73.331878,Sin lesionados,1,Madrugada,28.082
1597072,5,2,3,2024,8,RENCA,13,13128,METROPOLITANA DE SANTIAGO,RENCA,-33.500922,-70.694539,Sin lesionados,0,Mañana,1.199
1597074,26,1,2,2024,11,ARAUCO,8,8202,BIOBÍO,ARAUCO,-37.303826,-73.263578,Sin lesionados,0,Mañana,7.594
1597075,7,4,3,2024,7,LANCO,14,14103,LOS RÍOS,LANCO,-39.522812,-72.534783,Grave,0,Mañana,18.611
1597082,14,4,3,2024,16,PALENA,10,10404,LOS LAGOS,PALENA,-43.605335,-72.008374,Sin lesionados,0,Tarde,16.175
1597085,17,7,3,2024,4,QUILLOTA,5,5501,VALPARAÍSO,QUILLOTA,-32.848874,-71.227358,Grave,1,Madrugada,4.401
1597089,15,5,3,2024,22,PICHIDEGUA,6,6113,LIBERTADOR GENERAL BERNARDO O'HIGGINS,PICHIDEGUA,-34.300365,-71.375154,Fatal,0,Noche,10.697
1597092,16,6,3,2024,12,SAN VICENTE,6,6117,LIBERTADOR GENERAL BERNARDO O'HIGGINS,SAN VICENTE,-34.502559,-70.977478,Sin lesionados,1,Tarde,8.084
1597094,17,7,3,2024,7,PICHIDEGUA,6,6113,LIBERTADOR GENERAL BERNARDO O'HIGGINS,PICHIDEGUA,-34.333424,-71.337173,Sin lesionados,1,Mañana,5.739
1597099,27,2,2,2024,11,ARAUCO,8,8202,BIOBÍO,ARAUCO,-37.255981,-73.235545,Sin lesionados,0,Mañana,7.29
1597100,1,5,3,2024,14,ARAUCO,8,8202,BIOBÍO,ARAUCO,-37.247648,-73.24582,Leve,0,Tarde,6.367
1597101,17,7,3,2024,4,SAN VICENTE,6,6117,LIBERTADOR GENERAL BERNARDO O'HIGGINS,SAN VICENTE,-34.432786,-71.125076,Sin lesionados,1,Madrugada,4.159
1597109,3,7,3,2024,21,ARAUCO,8,8202,BIOBÍO,ARAUCO,-37.201194,-73.207497,Leve,1,Noche,11.204
1597116,15,5,3,2024,15,PUERTO MONTT,10,10101,LOS LAGOS,PUERTO MONTT,-41.41499,-73.141423,Fatal,0,Tarde,14.673
1597119,1,5,3,2024,20,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.511833,-72.273603,Sin lesionados,0,Noche,7.449
1597121,2,6,3,2024,1,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.482633,-72.427253,Sin lesionados,1,Madrugada,6.504
1597125,4,1,3,2024,7,SAN JAVIER,7,7406,MAULE,SAN JAVIER,-35.709861,-71.789679,Leve,0,Mañana,5.631
1597128,4,1,3,2024,15,SAN JAVIER,7,7406,MAULE,SAN JAVIER,-35.686552,-71.833651,Leve,0,Tarde,8.941
1597133,2,6,3,2024,19,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.338077,-72.367277,Sin lesionados,1,Noche,14.627
1597134,6,3,3,2024,17,TRAIGUEN,9,9210,LA ARAUCANÍA,TRAIGUÉN,-38.186562,-72.563375,Leve,0,Tarde,11.335
1597137,2,6,3,2024,7,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.480984,-72.449768,Sin lesionados,1,Mañana,8.46
1597160,13,3,3,2024,20,VILLA ALEGRE,7,7407,MAULE,VILLA ALEGRE,-35.623014,-71.679357,Leve,0,Noche,6.373
1597165,12,2,3,2024,8,TRAIGUEN,9,9210,LA ARAUCANÍA,TRAIGUÉN,-38.230636,-72.374766,Sin lesionados,0,Mañana,2.999
1597171,3,7,3,2024,16,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.397685,-72.414218,Leve,1,Tarde,10.08
1597172,10,7,3,2024,21,YUMBEL,8,8313,BIOBÍO,YUMBEL,-37.174141,-72.469032,Sin lesionados,1,Noche,16.362
1597179,12,2,3,2024,9,SAN ROSENDO,8,8310,BIOBÍO,SAN ROSENDO,-37.248356,-72.693112,Leve,0,Mañana,2.274
1597227,15,5,3,2024,3,CABRERO,8,8303,BIOBÍO,CABRERO,-37.022023,-72.467761,Leve,0,Madrugada,6.421
1597230,14,4,3,2024,17,FRUTILLAR,10,10105,LOS LAGOS,FRUTILLAR,-41.18596,-73.023023,Sin lesionados,0,Tarde,5.372
1597240,15,5,3,2024,19,FRUTILLAR,10,10105,LOS LAGOS,FRUTILLAR,-40.600645,-73.095459,Sin lesionados,0,Noche,2.825
1597250,5,2,3,2024,20,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.434462,-72.324397,Grave,0,Noche,3.817
1597258,11,1,3,2024,17,ANTOFAGASTA,2,2101,ANTOFAGASTA,ANTOFAGASTA,-23.514925,-70.211861,Sin lesionados,0,Tarde,17.907
1597261,15,5,3,2024,20,YUMBEL,8,8313,BIOBÍO,YUMBEL,-36.96822,-72.685225,Fatal,0,Noche,16.111
1597262,25,7,2,2024,21,VALPARAISO,5,5101,VALPARAÍSO,VALPARAÍSO,-33.106894,-71.668527,Grave,1,Noche,8.69
1597282,5,2,3,2024,20,VALDIVIA,14,14101,LOS RÍOS,VALDIVIA,-40.27943,-72.268808,Sin lesionados,0,Noche,12.045
1597304,15,5,3,2024,12,VICUNA,4,4106,COQUIMBO,VICUÑA,-29.996734,-70.867224,Leve,0,Tarde,15.346
1597305,14,4,3,2024,10,SAN JAVIER,7,7406,MAULE,SAN JAVIER,-35.548633,-71.696717,Grave,0,Mañana,2.624
1597306,14,4,3,2024,10,SAN JAVIER,7,7406,MAULE,SAN JAVIER,-35.563707,-71.696765,Sin lesionados,0,Mañana,4.299
1597314,4,1,3,2024,23,VALPARAISO,5,5101,VALPARAÍSO,VALPARAÍSO,-33.103681,-71.667164,Grave,0,Noche,8.331
1597318,15,5,3,2024,21,SAN JAVIER,7,7406,MAULE,SAN JAVIER,-35.617577,-71.697196,Grave,0,Noche,4.718
1597322,5,2,3,2024,13,OSORNO,10,10301,LOS LAGOS,OSORNO,-40.597902,-72.90116,Leve,0,Tarde,18.579
1597324,16,6,3,2024,10,NUEVA IMPERIAL,9,9111,LA ARAUCANÍA,NUEVA IMPERIAL,-38.292569,-72.680197,Leve,1,Mañana,5.588
1597326,16,6,3,2024,5,SAN JAVIER,7,7406,MAULE,SAN JAVIER,-35.554842,-71.69559,Leve,1,Madrugada,3.311
1597329,6,3,3,2024,11,OSORNO,10,10301,LOS LAGOS,OSORNO,-40.608982,-72.82196,Sin lesionados,0,Mañana,25.353
1597330,11,1,3,2024,1,CAMARONES,15,15102,ARICA Y PARINACOTA,CAMARONES,-19.111356,-70.138437,Sin lesionados,0,Madrugada,72.245
1597337,15,5,3,2024,10,DALCAHUE,10,10205,LOS LAGOS,DALCAHUE,-42.074859,-73.465076,Grave,0,Mañana,22.644
1597342,7,4,3,2024,19,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.468893,-72.539084,Leve,0,Noche,12.879
1597346,9,6,3,2024,6,OSORNO,10,10301,LOS LAGOS,OSORNO,-40.597902,-72.90116,Leve,1,Mañana,18.579
1597350,15,5,3,2024,19,DALCAHUE,10,10205,LOS LAGOS,DALCAHUE,-42.360637,-73.718047,Grave,0,Noche,12.945
1597358,10,7,3,2024,4,OSORNO,10,10301,LOS LAGOS,OSORNO,-40.686355,-72.605104,Grave,1,Madrugada,39.492
1597359,16,6,3,2024,19,MACHALI,6,6108,LIBERTADOR GENERAL BERNARDO O'HIGGINS,MACHALÍ,-34.194484,-70.683255,Sin lesionados,1,Noche,3.317
1597361,12,2,3,2024,12,SANTIAGO,13,13101,METROPOLITANA DE SANTIAGO,SANTIAGO,-33.401465,-70.697094,Sin lesionados,0,Tarde,2.614
1597365,14,4,3,2024,11,GORBEA,9,9107,LA ARAUCANÍA,GORBEA,-39.118198,-72.573535,Leve,0,Mañana,8.282
1597367,17,7,3,2024,2,CASTRO,10,10201,LOS LAGOS,CASTRO,-42.413213,-73.782203,Sin lesionados,1,Madrugada,6.399
1597373,17,7,3,2024,20,VICUNA,4,4106,COQUIMBO,VICUÑA,-29.999848,-71.008793,Leve,1,Noche,14.803
1597374,16,6,3,2024,1,CALLE LARGA,5,5302,VALPARAÍSO,CALLE LARGA,-32.897551,-70.618265,Sin lesionados,1,Madrugada,6.464
1597387,17,7,3,2024,13,SAN ESTEBAN,5,5304,VALPARAÍSO,SAN ESTEBAN,-32.811852,-70.585846,Leve,1,Tarde,2.148
1597389,23,5,2,2024,16,CONCEPCION,8,8101,BIOBÍO,CONCEPCIÓN,-36.789435,-73.024192,Sin lesionados,0,Tarde,2.764
1597400,3,6,2,2024,11,QUILICURA,13,13125,METROPOLITANA DE SANTIAGO,QUILICURA,-33.357524,-70.725387,Leve,1,Mañana,3.843
1597405,8,5,3,2024,15,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-36.58045,-72.054146,Leve,0,Tarde,4.004
1597406,16,6,3,2024,20,ARICA,15,15101,ARICA Y PARINACOTA,ARICA,-18.403591,-70.318727,Fatal,1,Noche,4.799
1597408,17,7,3,2024,16,QUELLON,10,10208,LOS LAGOS,QUELLÓN,-42.974325,-73.607598,Leve,1,Tarde,14.38
1597410,17,7,3,2024,8,CALAMA,2,2201,ANTOFAGASTA,CALAMA,-22.308043,-69.06811,Leve,1,Mañana,21.027
1597413,6,3,3,2024,7,BUIN,13,13402,METROPOLITANA DE SANTIAGO,BUIN,-33.797046,-70.824571,Sin lesionados,0,Mañana,3.421
1597415,8,5,3,2024,11,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.48336,-72.415986,Sin lesionados,0,Mañana,5.534
1597417,6,2,2,2024,16,SAN PEDRO ATACAMA,2,2203,ANTOFAGASTA,SAN PEDRO DE ATACAMA,-23.937357,-68.178916,Leve,0,Tarde,181.059
1597418,8,5,3,2024,12,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.552089,-72.560101,Leve,0,Tarde,11.43
1597420,6,3,3,2024,11,BUIN,13,13402,METROPOLITANA DE SANTIAGO,BUIN,-33.710637,-70.763091,Leve,0,Mañana,2.189
1597421,16,5,2,2024,0,SAN PEDRO ATACAMA,2,2203,ANTOFAGASTA,SAN PEDRO DE ATACAMA,-22.861854,-68.315296,Leve,0,Madrugada,75.951
1597423,13,2,2,2024,22,LONCOCHE,9,9109,LA ARAUCANÍA,LONCOCHE,-39.423217,-72.4131,Sin lesionados,0,Noche,18.006
1597427,8,5,3,2024,17,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.497505,-72.314292,Leve,0,Tarde,3.893
1597435,8,5,3,2024,7,TUCAPEL,8,8312,BIOBÍO,TUCAPEL,-37.254878,-71.957178,Sin lesionados,0,Mañana,2.086
1597443,24,6,2,2024,10,SAN PEDRO ATACAMA,2,2203,ANTOFAGASTA,SAN PEDRO DE ATACAMA,-22.589647,-68.008912,Leve,1,Mañana,77.992
1597446,24,6,2,2024,23,LONCOCHE,9,9109,LA ARAUCANÍA,LONCOCHE,-39.415186,-72.71508,Sin lesionados,1,Noche,6.156
1597455,3,7,3,2024,15,SAN PEDRO ATACAMA,2,2203,ANTOFAGASTA,SAN PEDRO DE ATACAMA,-22.922884,-67.843701,Leve,1,Tarde,91.827
1597456,27,2,2,2024,7,LONCOCHE,9,9109,LA ARAUCANÍA,LONCOCHE,-39.418143,-72.432985,Grave,0,Mañana,17.392
1603565,31,7,3,2024,19,PUCHUNCAVI,5,5105,VALPARAÍSO,PUCHUNCAVÍ,-32.900599,-71.447184,Leve,1,Noche,12.245
1603567,11,4,4,2024,18,SAGRADA FAMILIA,7,7307,MAULE,SAGRADA FAMILIA,-35.01693,-71.424252,Leve,0,Noche,14.241
1603573,9,2,4,2024,7,CUREPTO,7,7103,MAULE,CUREPTO,-35.010053,-71.795893,Leve,0,Mañana,3.847
1603576,11,4,4,2024,14,TENO,7,7308,MAULE,TENO,-34.884373,-71.151547,Sin lesionados,0,Tarde,1.901
1603580,12,5,4,2024,6,TENO,7,7308,MAULE,TENO,-34.877399,-71.144615,Sin lesionados,0,Mañana,1.937
1603604,11,4,4,2024,8,RANCAGUA,6,6101,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,-34.210613,-70.76847,Sin lesionados,0,Mañana,3.768
1603608,14,7,4,2024,1,PADRE LAS CASAS,9,9112,LA ARAUCANÍA,PADRE LAS CASAS,-38.786174,-72.573564,Fatal,1,Madrugada,2.438
1603611,8,1,4,2024,3,CORONEL,8,8102,BIOBÍO,CORONEL,-36.969218,-73.160147,Leve,0,Madrugada,1.048
1603628,3,3,4,2024,8,LAUTARO,9,9108,LA ARAUCANÍA,LAUTARO,-38.53765,-72.392222,Grave,0,Mañana,2.262
1603637,26,2,3,2024,18,VALLENAR,3,3301,ATACAMA,VALLENAR,-28.553185,-70.847803,Leve,0,Noche,6.808
1603638,5,5,4,2024,4,LAUTARO,9,9108,LA ARAUCANÍA,LAUTARO,-38.619133,-72.452648,Sin lesionados,0,Madrugada,9.596
1603639,5,5,4,2024,7,LAUTARO,9,9108,LA ARAUCANÍA,LAUTARO,-38.510735,-72.50911,Sin lesionados,0,Mañana,6.256
1603641,28,4,3,2024,11,VALLENAR,3,3301,ATACAMA,VALLENAR,-28.577915,-70.762556,Leve,0,Mañana,0.639
1603642,6,6,4,2024,23,LAUTARO,9,9108,LA ARAUCANÍA,LAUTARO,-38.530711,-72.254983,Grave,1,Noche,14.216
1603648,7,7,4,2024,19,LAUTARO,9,9108,LA ARAUCANÍA,LAUTARO,-38.543294,-72.174804,Sin lesionados,1,Noche,14.437
1603651,7,7,4,2024,15,LAUTARO,9,9108,LA ARAUCANÍA,LAUTARO,-38.537769,-72.389798,Leve,1,Tarde,2.473
1603659,14,7,4,2024,18,CASABLANCA,5,5102,VALPARAÍSO,CASABLANCA,-33.416683,-71.413486,Fatal,1,Noche,10.864
1603665,13,6,4,2024,6,PAINE,13,13404,METROPOLITANA DE SANTIAGO,PAINE,-33.802516,-70.748477,Leve,1,Mañana,0.737
1603666,27,3,3,2024,13,HUALAIHUE,10,10403,LOS LAGOS,HUALAIHUÉ,-41.960054,-72.548506,Sin lesionados,0,Tarde,31.65
1603689,24,6,2,2024,12,PADRE LAS CASAS,9,9112,LA ARAUCANÍA,PADRE LAS CASAS,-38.763322,-72.609418,Sin lesionados,1,Tarde,0.309
1607757,26,5,4,2024,19,CHILLAN,16,16101,ÑUBLE,CHILLÁN,-36.655234,-72.231132,Sin lesionados,0,Noche,4.691
1603691,6,6,4,2024,13,PUERTO MONTT,10,10101,LOS LAGOS,PUERTO MONTT,-41.344936,-72.956516,Sin lesionados,1,Tarde,4.079
1603694,28,4,3,2024,19,HUALAIHUE,10,10403,LOS LAGOS,HUALAIHUÉ,-41.951769,-72.491134,Leve,0,Noche,34.5
1603707,14,7,4,2024,22,LAGO RANCO,14,14203,LOS RÍOS,LAGO RANCO,-40.322931,-72.373022,Fatal,1,Noche,12.019
1603709,5,5,4,2024,11,CHIMBARONGO,6,6303,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,-34.732225,-71.038295,Sin lesionados,0,Mañana,3.302
1603711,8,1,4,2024,20,PALMILLA,6,6306,LIBERTADOR GENERAL BERNARDO O'HIGGINS,PALMILLA,-34.557018,-71.395591,Leve,0,Noche,7.369
1603715,7,7,4,2024,4,LLAY LLAY,5,5703,VALPARAÍSO,LLAILLAY,-32.920272,-70.811597,Leve,1,Madrugada,15.912
1603716,3,3,4,2024,8,CONSTITUCION,7,7102,MAULE,CONSTITUCIÓN,-35.05074,-72.07571,Leve,0,Mañana,6.861
1603724,10,3,4,2024,17,CHIMBARONGO,6,6303,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,-34.729648,-71.037315,Leve,0,Tarde,3.013
1603734,5,5,4,2024,20,CHEPICA,6,6302,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHÉPICA,-34.743017,-71.220272,Leve,0,Noche,10.444
1603735,13,6,4,2024,8,MALLOA,6,6109,LIBERTADOR GENERAL BERNARDO O'HIGGINS,MALLOA,-34.434667,-70.887953,Sin lesionados,1,Mañana,3.028
1603736,14,7,4,2024,11,VICUNA,4,4106,COQUIMBO,VICUÑA,-30.044031,-70.719613,Leve,1,Mañana,1.759
1603743,11,4,4,2024,13,RIO CLARO,7,7108,MAULE,RÍO CLARO,-35.241508,-71.357414,Leve,0,Tarde,15.859
1603747,11,4,4,2024,16,PELARCO,7,7106,MAULE,PELARCO,-35.375463,-71.583226,Sin lesionados,0,Tarde,6.614
1603751,12,5,4,2024,6,PENCAHUE,7,7107,MAULE,PENCAHUE,-35.054689,-71.513587,Leve,0,Mañana,20.666
1603752,9,2,4,2024,8,PERALILLO,6,6307,LIBERTADOR GENERAL BERNARDO O'HIGGINS,PERALILLO,-34.494934,-71.534778,Grave,0,Mañana,9.145
1603764,13,6,4,2024,12,SAN JAVIER,7,7406,MAULE,SAN JAVIER,-35.597118,-71.871363,Sin lesionados,1,Tarde,1.702
1603770,14,7,4,2024,15,PAIHUANO,4,4105,COQUIMBO,PAIGUANO,-29.984779,-70.566605,Grave,1,Tarde,14.893
1603772,5,5,4,2024,5,CONSTITUCION,7,7102,MAULE,CONSTITUCIÓN,-35.514534,-72.186925,Leve,0,Madrugada,27.585
1603773,11,4,4,2024,10,QUILLECO,8,8309,BIOBÍO,QUILLECO,-37.343896,-71.801576,Leve,0,Mañana,8.275
1603774,12,5,4,2024,18,MAULE,7,7105,MAULE,MAULE,-35.498425,-71.703717,Sin lesionados,0,Noche,3.064
1603776,14,7,4,2024,21,VILLA ALEGRE,7,7407,MAULE,VILLA ALEGRE,-35.61694,-71.744873,Sin lesionados,1,Noche,2.99
1603778,13,6,4,2024,8,CUREPTO,7,7103,MAULE,CUREPTO,-35.184586,-71.989002,Leve,1,Mañana,6.943
1603782,14,7,4,2024,8,MALLOA,6,6109,LIBERTADOR GENERAL BERNARDO O'HIGGINS,MALLOA,-34.446028,-70.914542,Sin lesionados,1,Mañana,2.516
1603788,11,4,4,2024,23,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.486164,-72.227719,Leve,0,Noche,9.845
1603793,14,7,4,2024,15,MARIQUINA,14,14106,LOS RÍOS,MARIQUINA,-39.441918,-73.187047,Fatal,1,Tarde,21.973
1603798,13,6,4,2024,19,LAS CABRAS,6,6107,LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,-34.101801,-71.376496,Fatal,1,Noche,29.896
1603800,12,5,4,2024,17,LA UNION,14,14201,LOS RÍOS,LA UNIÓN,-40.242874,-72.684614,Leve,0,Tarde,24.525
1603803,14,7,4,2024,16,TOCOPILLA,2,2301,ANTOFAGASTA,TOCOPILLA,-22.294523,-70.236879,Grave,1,Tarde,22.327
1603808,14,7,4,2024,19,PICHIDEGUA,6,6113,LIBERTADOR GENERAL BERNARDO O'HIGGINS,PICHIDEGUA,-34.370048,-71.259229,Leve,1,Noche,2.495
1603810,12,5,4,2024,8,LAUTARO,9,9108,LA ARAUCANÍA,LAUTARO,-38.610419,-72.448798,Leve,0,Mañana,8.571
1603812,30,6,3,2024,14,OVALLE,4,4301,COQUIMBO,OVALLE,-30.994395,-71.630858,Leve,1,Tarde,60.165
1603813,4,4,4,2024,15,OVALLE,4,4301,COQUIMBO,OVALLE,-31.025843,-71.606566,Leve,0,Tarde,59.367
1603814,24,7,3,2024,8,OVALLE,4,4301,COQUIMBO,OVALLE,-30.992619,-71.631259,Grave,1,Mañana,60.047
1603815,30,6,3,2024,4,FREIRINA,3,3303,ATACAMA,FREIRINA,-28.518305,-71.018352,Sin lesionados,1,Madrugada,20.82
1603819,13,6,4,2024,23,MOLINA,7,7304,MAULE,MOLINA,-35.153842,-71.232893,Sin lesionados,1,Noche,7.677
1603820,12,5,4,2024,9,CALLE LARGA,5,5302,VALPARAÍSO,CALLE LARGA,-32.850849,-70.621322,Sin lesionados,0,Mañana,2.575
1603830,10,3,4,2024,7,CHEPICA,6,6302,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHÉPICA,-34.816805,-71.205356,Sin lesionados,0,Mañana,7.082
1603831,13,6,4,2024,9,NATALES,12,12401,MAGALLANES Y DE LA ANTÁRTICA CHILENA,NATALES,-51.607586,-72.33291,Leve,1,Mañana,7.955
1603832,10,3,4,2024,14,RINCONADA,5,5303,VALPARAÍSO,RINCONADA,-32.816641,-70.691155,Sin lesionados,0,Tarde,7.126
1603834,10,7,3,2024,0,COPIAPO,3,3101,ATACAMA,COPIAPÓ,-27.38014,-70.31798,Leve,1,Madrugada,0.826
1603840,11,4,4,2024,19,RINCONADA,5,5303,VALPARAÍSO,RINCONADA,-32.837316,-70.687614,Sin lesionados,0,Noche,8.126
1603845,13,6,4,2024,21,MOLINA,7,7304,MAULE,MOLINA,-35.156988,-71.228965,Fatal,1,Noche,8.176
1603846,15,1,4,2024,1,VILLA ALEGRE,7,7407,MAULE,VILLA ALEGRE,-35.648997,-71.59391,Grave,0,Madrugada,13.365
1603847,15,1,4,2024,6,VILLA ALEGRE,7,7407,MAULE,VILLA ALEGRE,-35.614616,-71.703167,Sin lesionados,0,Mañana,4.092
1603851,10,3,4,2024,8,SANTA CRUZ,6,6310,LIBERTADOR GENERAL BERNARDO O'HIGGINS,SANTA CRUZ,-34.693422,-71.230829,Grave,0,Mañana,5.004
1603857,10,3,4,2024,18,MAIPU,13,13119,METROPOLITANA DE SANTIAGO,MAIPÚ,-33.486732,-70.749754,Sin lesionados,0,Noche,1.048
1603865,10,3,4,2024,11,SANTA CRUZ,6,6310,LIBERTADOR GENERAL BERNARDO O'HIGGINS,SANTA CRUZ,-34.613389,-71.373511,Sin lesionados,0,Mañana,2.798
1603866,11,4,4,2024,10,EL MONTE,13,13602,METROPOLITANA DE SANTIAGO,EL MONTE,-33.690185,-71.054181,Leve,0,Mañana,12.327
1603867,14,7,4,2024,20,SAN RAFAEL,7,7110,MAULE,SAN RAFAEL,-35.308081,-71.524361,Sin lesionados,1,Noche,10.901
1603873,15,1,4,2024,0,SAN RAFAEL,7,7110,MAULE,SAN RAFAEL,-35.308081,-71.524361,Sin lesionados,0,Madrugada,10.901
1603877,11,4,4,2024,19,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.333121,-72.256193,Leve,0,Noche,16.535
1603882,11,4,4,2024,14,TALAGANTE,13,13601,METROPOLITANA DE SANTIAGO,TALAGANTE,-33.62349,-70.860978,Grave,0,Tarde,4.229
1603910,8,1,4,2024,14,PANGUIPULLI,14,14108,LOS RÍOS,PANGUIPULLI,-39.469777,-72.716913,Leve,0,Tarde,4.842
1603913,8,1,4,2024,23,OVALLE,4,4301,COQUIMBO,OVALLE,-30.731786,-71.514291,Fatal,0,Noche,33.453
1603922,10,3,4,2024,12,MAULLIN,10,10108,LOS LAGOS,MAULLÍN,-41.561542,-73.395807,Leve,0,Tarde,17.96
1603923,6,6,4,2024,14,RANCAGUA,6,6101,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,-34.130751,-70.728902,Sin lesionados,1,Tarde,4.384
1603924,14,7,4,2024,6,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.481875,-72.438518,Leve,1,Mañana,7.481
1603927,14,4,3,2024,14,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.437792,-72.315596,Sin lesionados,0,Tarde,3.78
1603929,11,4,4,2024,17,MAULLIN,10,10108,LOS LAGOS,MAULLÍN,-41.744488,-73.706142,Sin lesionados,0,Tarde,16.309
1603933,6,6,4,2024,22,RANCAGUA,6,6101,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,-34.177747,-70.731479,Sin lesionados,1,Noche,1.228
1603936,15,1,4,2024,12,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.576987,-72.152191,Leve,0,Tarde,15.643
1603963,10,3,4,2024,21,LEBU,8,8201,BIOBÍO,LEBU,-37.724549,-73.529484,Leve,0,Noche,14.159
1603965,13,6,4,2024,6,PENAFLOR,13,13605,METROPOLITANA DE SANTIAGO,PEÑAFLOR,-33.596218,-70.844385,Grave,1,Mañana,5.714
1603968,14,7,4,2024,9,LOTA,8,8106,BIOBÍO,LOTA,-37.09877,-73.149086,Leve,1,Mañana,1.113
1603970,13,6,4,2024,17,CALBUCO,10,10102,LOS LAGOS,CALBUCO,-41.744429,-73.140793,Grave,1,Tarde,2.927
1603977,6,6,4,2024,10,CONSTITUCION,7,7102,MAULE,CONSTITUCIÓN,-35.851738,-72.483173,Leve,1,Mañana,13.207
1603979,15,1,4,2024,6,TOME,8,8111,BIOBÍO,TOMÉ,-36.623284,-72.937643,Leve,0,Mañana,1.7
1603982,11,4,4,2024,20,CHONCHI,10,10203,LOS LAGOS,CHONCHI,-42.647554,-73.818472,Sin lesionados,0,Noche,19.423
1603984,7,7,1,2024,9,MARIA PINTO,13,13504,METROPOLITANA DE SANTIAGO,MARÍA PINTO,-33.489677,-71.273273,Sin lesionados,1,Mañana,8.19
1603986,23,6,3,2024,23,LAGO RANCO,14,14203,LOS RÍOS,LAGO RANCO,-40.31893,-72.437523,Sin lesionados,1,Noche,12.436
1603996,7,7,4,2024,1,TALCAHUANO,8,8110,BIOBÍO,TALCAHUANO,-36.7644,-73.086559,Sin lesionados,1,Madrugada,2.338
1603999,3,3,4,2024,8,TALCAHUANO,8,8110,BIOBÍO,TALCAHUANO,-36.766849,-73.085133,Sin lesionados,0,Mañana,2.638
1604005,14,7,4,2024,3,MAULE,7,7105,MAULE,MAULE,-35.469981,-71.843362,Leve,1,Madrugada,9.025
1604012,11,4,4,2024,23,QUINCHAO,10,10210,LOS LAGOS,QUINCHAO,-42.49385,-73.46676,Leve,0,Noche,3.562
1604014,12,5,4,2024,14,CHONCHI,10,10203,LOS LAGOS,CHONCHI,-42.678104,-73.799344,Sin lesionados,0,Tarde,22.532
1604025,29,5,3,2024,13,SAN JOSE DE MAIPO,13,13203,METROPOLITANA DE SANTIAGO,SAN JOSÉ DE MAIPO,-33.576617,-70.452776,Grave,0,Tarde,7.632
1604031,14,7,4,2024,5,CASTRO,10,10201,LOS LAGOS,CASTRO,-42.471847,-73.764269,Grave,1,Madrugada,0.61
1604034,4,4,4,2024,7,PUERTO MONTT,10,10101,LOS LAGOS,PUERTO MONTT,-41.357221,-72.95083,Sin lesionados,0,Mañana,5.37
1604044,5,5,4,2024,15,ARICA,15,15101,ARICA Y PARINACOTA,ARICA,-18.367807,-70.302865,Leve,0,Tarde,7.874
1604045,14,7,4,2024,20,SAN VICENTE,6,6117,LIBERTADOR GENERAL BERNARDO O'HIGGINS,SAN VICENTE,-34.425678,-71.094918,Leve,1,Noche,2.154
1604046,14,7,4,2024,7,PUERTO MONTT,10,10101,LOS LAGOS,PUERTO MONTT,-41.514175,-72.778517,Sin lesionados,1,Mañana,7.143
1604047,5,5,4,2024,19,PUTRE,15,15201,ARICA Y PARINACOTA,PUTRE,-18.19236,-69.367341,Sin lesionados,0,Noche,39.271
1604050,28,4,3,2024,6,VINA DEL MAR,5,5109,VALPARAÍSO,VIÑA DEL MAR,-32.95623,-71.455634,Sin lesionados,0,Mañana,7.419
1604056,6,6,4,2024,5,PIRQUE,13,13202,METROPOLITANA DE SANTIAGO,PIRQUE,-33.711581,-70.52445,Sin lesionados,1,Madrugada,11.253
