fecha,barra_codigo,barra_nombre,version,costo_marginal_usd_mwh
2026-04-03 22:00:00,QUINAHUE______066,,REAL-DEF,50.085485
2026-04-03 22:00:00,QUINENCO______154,,REAL-DEF,49.6182475
2026-04-03 22:00:00,QUINQUIMO2____110,BA S/E QUINQUIMO 110 kV BP1-S2 [NO_MOSTRAR],REAL-DEF,53.1238325
2026-04-03 22:00:00,QUINQUIMO_____023,BA S/E QUINQUIMO 23KV BP1-S1,REAL-DEF,52.5449025
2026-04-03 22:00:00,QUINQUIMO_____110,BA S/E QUINQUIMO 110KV BP1-1,REAL-DEF,52.36565
2026-04-03 22:00:00,QUINTAY_______013,BA S/E QUINTAY 12kV BP1,REAL-DEF,50.031365
2026-04-03 22:00:00,QUINTAY_______066,BA S/E QUINTAY 66kV BP1,REAL-DEF,50.031365
2026-04-03 22:00:00,QUINTA________013,BA S/E QUINTA 13.2kV BP1,REAL-DEF,52.6786325
2026-04-03 22:00:00,QUINTA________066,BA S/E QUINTA 66kV BP1,REAL-DEF,52.5821675
2026-04-03 22:00:00,QUINTERO______013,BA S/E QUINTERO 12kV BP1,REAL-DEF,48.819475
2026-04-03 22:00:00,QUINTERO______110,BA S/E GNL QUINTERO 110KV BP1-2,REAL-DEF,48.8181575
2026-04-03 22:00:00,QUINTERO______220,BA S/E CENTRAL QUINTERO 220KV BP1,REAL-DEF,48.7695425
2026-04-03 22:00:00,QUIRIHUE______013,BA S/E QUIRIHUE 13.2KV,REAL-DEF,58.7394075
2026-04-03 22:00:00,QUIRIHUE______023,BA S/E QUIRIHUE 23KV,REAL-DEF,58.26884
2026-04-03 22:00:00,QUIRIHUE______033,BA S/E QUIRIHUE 33KV,REAL-DEF,58.2153625
2026-04-03 22:00:00,R.BONITO______023,BA S/E RIO BONITO 23KV,REAL-DEF,43.2968725
2026-04-03 22:00:00,R.BONITO______110,BA S/E RIO BONITO 110KV [NO_MOSTRAR],REAL-DEF,43.305327500000004
2026-04-03 22:00:00,R.NEGRO_______023,BA S/E RIO NEGRO 24 KV BP1,REAL-DEF,45.24589
2026-04-03 22:00:00,R.NEGRO_______066,BA S/E RIO NEGRO 66KV BP1,REAL-DEF,45.1956925
2026-04-03 22:00:00,R.TOMIC_______220,BA S/E RADOMIRO TOMIC 220KV BP1,REAL-DEF,54.84701
2026-04-03 22:00:00,RACONCAGUA____110,BA S/E RIO ACONCAGUA 110KV BP1,REAL-DEF,49.39065
2026-04-03 22:00:00,RACONCAGUA____220,BA S/E RIO ACONCAGUA 220KV BP1,REAL-DEF,49.3799425
2026-04-03 22:00:00,RAHUE_________220,BA S/E RAHUE 220KV BP1,REAL-DEF,44.004025
2026-04-03 22:00:00,RALCO_________013,,REAL-DEF,47.312375
2026-04-03 22:00:00,RALCO_________220,BA S/E CENTRAL RALCO 220KV [NO_MOSTRAR],REAL-DEF,47.312375
2026-04-03 22:00:00,RANCAGUA1_____066,BA S/E RANCAGUA 66KV BP1,REAL-DEF,51.907915
2026-04-03 22:00:00,RANCAGUA2_____066,BA S/E RANCAGUA 66KV BP2,REAL-DEF,51.614037499999995
2026-04-03 22:00:00,RANCAGUA______154,BA S/E RANCAGUA 154KV BP1,REAL-DEF,51.1921825
2026-04-03 22:00:00,RANDE_________220,BA S/E RANDE 220KV BP,REAL-DEF,54.430550000000004
2026-04-03 22:00:00,RANGUILI______013,BA S/E RANGUILI 13.8KV BP1,REAL-DEF,62.922107499999996
2026-04-03 22:00:00,RANGUILI______066,,REAL-DEF,62.8527375
2026-04-03 22:00:00,RAPEL_________066,BA S/E REGULADORA RAPEL 66KV,REAL-DEF,49.7255025
2026-04-03 22:00:00,RAPEL_________220,BA S/E RAPEL 220KV BP1,REAL-DEF,49.709427500000004
2026-04-03 22:00:00,RAUQUEN_______013,BA S/E RAUQUEN 13.2KV BT,REAL-DEF,53.4377075
2026-04-03 22:00:00,RAUQUEN_______066,BA S/E RAUQUEN 66KV,REAL-DEF,53.3911775
2026-04-03 22:00:00,RECINTO_______023,BA S/E RECINTO 23KV BP1,REAL-DEF,53.9183975
2026-04-03 22:00:00,RECINTO_______033,BA S/E RECINTO 33KV BP1,REAL-DEF,53.9183975
2026-04-03 22:00:00,RECOLETA______013,BA S/E RECOLETA 13.2KV BP1 [NO_MOSTRAR],REAL-DEF,50.6731275
2026-04-03 22:00:00,RECOLETA______110,BA S/E RECOLETA 110KV BP1,REAL-DEF,50.6010275
2026-04-03 22:00:00,REMEHUE_______066,BA S/E REMEHUE BP1 66KV,REAL-DEF,44.1504725
2026-04-03 22:00:00,RENACA________013,BA S/E REÑACA 12kV BP1,REAL-DEF,50.008435
2026-04-03 22:00:00,RENACA________110,BA S/E REÑACA 110kV BP1,REAL-DEF,49.77355
2026-04-03 22:00:00,RENAICO_______066,BA S/E RENAICO (FFCC) 66KV,REAL-DEF,0.0
2026-04-03 22:00:00,RENCA_________110,BA S/E RENCA 110KV BP1,REAL-DEF,50.24008
2026-04-03 22:00:00,RENGO_________013,BA S/E RENGO 15KV BP1,REAL-DEF,51.096485
2026-04-03 22:00:00,RENGO_________066,BA S/E RENGO 66KV BP1,REAL-DEF,51.025414999999995
2026-04-03 22:00:00,RETIRO________013,BA S/E RETIRO 13.2KV,REAL-DEF,52.0994425
2026-04-03 22:00:00,RETIRO________066,BA S/E RETIRO 66KV,REAL-DEF,52.098124999999996
2026-04-03 22:00:00,RIECILLOS_____044,BA S/E RIECILLOS 44kV BP1,REAL-DEF,50.4375625
2026-04-03 22:00:00,RIOHUASCO_____110,BA S/E HUASCO 110KV BP1-2,REAL-DEF,52.161590000000004
2026-04-03 22:00:00,RIOTOLTEN_____110,,REAL-DEF,47.6681075
2026-04-03 22:00:00,RIOTOLTEN_____220,BA S/E SECCIONADORA RIO TOLTEN 220KV BP1,REAL-DEF,46.5701775
2026-04-03 22:00:00,RIO_BLANCO____013,BA S/E RIO BLANCO 12KV BP1,REAL-DEF,50.424525
2026-04-03 22:00:00,RIO_BLANCO____044,BA S/E RIO BLANCO 44kV BP1,REAL-DEF,50.432505
2026-04-03 22:00:00,RIO_ESCONDIDO_220,,REAL-DEF,52.4406125
2026-04-03 22:00:00,RIO_MALLECO___220,BA S/E SECCIONADORA RIO MALLECO 220KV BP1,REAL-DEF,46.7306
2026-04-03 22:00:00,RIO_SALADO____110,BA S/E RIO SALADO 110KV BP1,REAL-DEF,53.4245425
2026-04-03 22:00:00,ROMERAL_______110,BA S/E ROMERAL (CMP) 110KV BP1,REAL-DEF,52.666145
2026-04-03 22:00:00,RONCACHO______220,BA S/E RONCACHO 220 KV BP1,REAL-DEF,57.163015
2026-04-03 22:00:00,ROSARIO_______013,BA S/E ROMERAL (CMP) 11.5KV,REAL-DEF,59.0453675
2026-04-03 22:00:00,ROSARIO_______066,BA S/E ROSARIO 66KV BP1,REAL-DEF,58.8813325
2026-04-03 22:00:00,RRAPEL________013,BA S/E REGULADORA RAPEL 13KV [NO_MOSTRAR],REAL-DEF,49.708105
2026-04-03 22:00:00,RRAPEL________066,BA S/E REGULADORA RAPEL 66 kV BP2 [NO_MOSTRAR],REAL-DEF,49.7255025
2026-04-03 22:00:00,RUCASOL_______023,,REAL-DEF,42.449235
2026-04-03 22:00:00,RUCASOL_______110,,REAL-DEF,49.9405725
2026-04-03 22:00:00,RUCATAYO______220,BA S/E RUCATAYO 220KV BP1,REAL-DEF,43.6080975
2026-04-03 22:00:00,RUCUE_________013,,REAL-DEF,47.8446425
2026-04-03 22:00:00,RUCUE_________023,BA S/E CENTRAL RUCUE 23KV,REAL-DEF,47.8446425
2026-04-03 22:00:00,RUCUE_________220,BA S/E CENTRAL RUCUE 220KV BP1,REAL-DEF,47.8446425
2026-04-03 22:00:00,RUIL1_________066,BA S/E EL RUIL 66kV BP1-1,REAL-DEF,52.59943
2026-04-03 22:00:00,RUIL2_________066,BA S/E EL RUIL 66kV BP1-2,REAL-DEF,52.59943
2026-04-03 22:00:00,RUIL__________015,BA S/E EL RUIL 15kV BP1,REAL-DEF,63.121232500000005
2026-04-03 22:00:00,RUNGUE________023,BA S/E RUNGUE 23KV BP1,REAL-DEF,49.869005
2026-04-03 22:00:00,RUNGUE________044,BA S/E RUNGUE 44KV BP1,REAL-DEF,49.869005
2026-04-03 22:00:00,S.ANDRES______154,,REAL-DEF,47.9366175
2026-04-03 22:00:00,S.ANDRES______220,BA S/E SECCIONADORA SAN ANDRES 220KV BP1-S1,REAL-DEF,52.585457500000004
2026-04-03 22:00:00,S.ANTONIO_____013,BA S/E SAN ANTONIO 12kV BP1,REAL-DEF,51.0331875
2026-04-03 22:00:00,S.ANTONIO_____066,BA S/E SAN ANTONIO 66kV BP1,REAL-DEF,51.066085
2026-04-03 22:00:00,S.ANTONIO_____110,BA S/E SAN ANTONIO 110KV BP1,REAL-DEF,50.9539475
2026-04-03 22:00:00,S.CARLOS______013,BA S/E SAN CARLOS 13.8KV,REAL-DEF,53.122325000000004
2026-04-03 22:00:00,S.CARLOS______066,BA S/E SAN CARLOS 66KV,REAL-DEF,53.117435
2026-04-03 22:00:00,S.F.MOSTAZAL__013,BA S/E SAN FRANCISCO DE MOSTAZAL 15KV BP2,REAL-DEF,53.0442825
2026-04-03 22:00:00,S.F.MOSTAZAL__066,BA S/E SAN FRANCISCO DE MOSTAZAL 66KV BP1,REAL-DEF,52.959869999999995
2026-04-03 22:00:00,S.FELIPE______013,BA S/E SAN FELIPE 12KV BP1,REAL-DEF,50.191537499999995
2026-04-03 22:00:00,S.FELIPE______044,BA S/E SAN FELIPE 44kV BP1,REAL-DEF,51.1552075
2026-04-03 22:00:00,S.FELIPE______110,BA S/E SAN FELIPE 110KV BP1,REAL-DEF,50.17424
2026-04-03 22:00:00,S.FERNANDO____015,BA S/E SAN FERNANDO 15KV BP1,REAL-DEF,50.8340425
2026-04-03 22:00:00,S.FERNANDO____066,BA S/E SAN FERNANDO (FFCC) 66KV B1,REAL-DEF,50.7167275
2026-04-03 22:00:00,S.FERNANDO____154,BA S/E SAN FERNANDO 154KV BP2,REAL-DEF,50.378977500000005
2026-04-03 22:00:00,S.FRUTILLAR.N_220,BA S/E FRUTILLAR NORTE 220KV BP1,REAL-DEF,43.56082
2026-04-03 22:00:00,S.GORDA_______220,BA S/E SIERRA GORDA 220KV BP1,REAL-DEF,55.1159925
2026-04-03 22:00:00,S.GREGORIO____013,BA S/E SAN GREGORIO 13.2kV BP1 [No_Mostrar],REAL-DEF,52.2617275
2026-04-03 22:00:00,S.GREGORIO____066,BA S/E SAN GREGORIO 66KV [no_mostrar],REAL-DEF,52.154765
2026-04-03 22:00:00,S.JAVIER______023,BA S/E SAN JAVIER 23KV,REAL-DEF,52.204675
2026-04-03 22:00:00,S.JAVIER______066,BA S/E SAN JAVIER 66KV,REAL-DEF,52.204675
2026-04-03 22:00:00,S.JERONIMO____013,BA S/E SAN JERONIMO 12kV BP1,REAL-DEF,51.103875
2026-04-03 22:00:00,S.JERONIMO____066,BA S/E SAN JERONIMO 66kV BP1,REAL-DEF,51.103875
2026-04-03 22:00:00,S.JOAQUIN_____015,BA S/E SAN JOAQUIN (CGE) 13.2KV C1,REAL-DEF,52.339635
2026-04-03 22:00:00,S.JOAQUIN_____110,BA S/E SAN JOAQUIN (CGE) 220KV BP1,REAL-DEF,52.2542825
2026-04-03 22:00:00,S.LUIS2_______220,BA S/E SAN LUIS 220KV BP2,REAL-DEF,48.765975
2026-04-03 22:00:00,S.LUIS________220,BA S/E SAN LUIS 220KV BP1,REAL-DEF,48.765975
2026-04-03 22:00:00,S.MIGUEL______013,BA S/E SAN MIGUEL 15KV,REAL-DEF,52.77087
2026-04-03 22:00:00,S.MIGUEL______066,BA S/E SAN MIGUEL 66 kV BP1 [NO_MOSTRAR],REAL-DEF,52.3722325
2026-04-03 22:00:00,S.P.PAPELES___066,,REAL-DEF,50.7759375
2026-04-03 22:00:00,S.PEDRO_______013,BA S/E SAN PEDRO (CTNG) 12kV BP1,REAL-DEF,49.1335275
2026-04-03 22:00:00,S.PEDRO_______110,BA S/E SAN PEDRO (CTNG) 110kV BP1,REAL-DEF,49.0944225
2026-04-03 22:00:00,S.RAFAEL_S____013,BA S/E SAN RAFAEL 13.8KV,REAL-DEF,51.8685275
2026-04-03 22:00:00,S.RAFAEL______013,BA S/E SAN RAFAEL (CHILQUINTA) 12kV BP1,REAL-DEF,50.4463625
2026-04-03 22:00:00,S.RAFAEL______044,,REAL-DEF,50.448057500000004
2026-04-03 22:00:00,S.RAFAEL______066,BA S/E SAN RAFAEL 66 kV BP1,REAL-DEF,51.827175000000004
2026-04-03 22:00:00,S.RAFAEL______110,BA S/E SAN RAFAEL (CHILQUINTA) 110kV BP1,REAL-DEF,50.3430675
2026-04-03 22:00:00,S.SEBASTIAN___013,BA S/E SAN SEBASTIAN 12kV BP1,REAL-DEF,52.08133
2026-04-03 22:00:00,S.SEBASTIAN___066,BA S/E SAN SEBASTIAN 66kV BP1,REAL-DEF,51.9425025
2026-04-03 22:00:00,S.SIMON_______220,BA S/E SAN SIMON 220KV BP1,REAL-DEF,55.920935
2026-04-03 22:00:00,S.VICENTETT___013,BA S/E SAN VICENTE DE TAGUA TAGUA 15KV C2,REAL-DEF,52.0493775
2026-04-03 22:00:00,S.VICENTETT___066,BA S/E SAN VICENTE DE TAGUA TAGUA 66KV T1,REAL-DEF,52.0030375
2026-04-03 22:00:00,S.VICENTE_____013,BA S/E SAN VICENTE 13.2KV SECCION B,REAL-DEF,49.8650175
2026-04-03 22:00:00,S.VICENTE_____066,BA S/E SAN VICENTE 66KV BP1,REAL-DEF,49.9967075
2026-04-03 22:00:00,S.VICENTE_____154,BA S/E SAN VICENTE 154KV BP1-1,REAL-DEF,49.86013
2026-04-03 22:00:00,SALADILLO_____066,BA S/E SALADILLO 66KV B2,REAL-DEF,51.1274225
2026-04-03 22:00:00,SALAMANCA_____023,BA S/E SALAMANCA 23KV BP2,REAL-DEF,52.9767225
2026-04-03 22:00:00,SALAMANCA_____110,BA S/E SALAMANCA 110KV BP1,REAL-DEF,52.9571725
2026-04-03 22:00:00,SALARCHUQAUX__220,,REAL-DEF,55.20297
2026-04-03 22:00:00,SALAR_________110,BA S/E SALAR 100KV BP1,REAL-DEF,55.78239
2026-04-03 22:00:00,SALAR_________220,BA S/E SALAR 220KV BP1,REAL-DEF,55.2066375
2026-04-03 22:00:00,SANGABRIEL____033,BA S/E SAN GABRIEL 33KV BP1,REAL-DEF,46.181825
2026-04-03 22:00:00,SANGABRIEL____220,,REAL-DEF,46.9793875
2026-04-03 22:00:00,SANGRA________023,BA S/E SANGRA BP 23KV,REAL-DEF,44.5176225
2026-04-03 22:00:00,SANGRA________066,BA S/E SANGRA BP 66KV,REAL-DEF,44.4749475
2026-04-03 22:00:00,SANPEDROEOL___030,,REAL-DEF,56.9109825
2026-04-03 22:00:00,SANPEDROEOL___110,BA S/E CENTRAL SAN PEDRO DALCAHUE 110KV BP1,REAL-DEF,40.893249999999995
2026-04-03 22:00:00,SANPEDRO______013,BA S/E SAN PEDRO (CGE) 15KV B1,REAL-DEF,52.41803
2026-04-03 22:00:00,SANPEDRO______066,BA S/E SAN PEDRO (CGE) 66KV B1,REAL-DEF,52.3560875
2026-04-03 22:00:00,SANTACLARA____066,,REAL-DEF,50.0961975
2026-04-03 22:00:00,SANTACLARA____220,BA S/E SANTA CLARA 220 KV BP1,REAL-DEF,47.513527499999995
2026-04-03 22:00:00,SANTACRUZ_____013,BA S/E SANTA CRUZ 17.5KV BP1,REAL-DEF,55.5617
2026-04-03 22:00:00,SANTACRUZ_____066,BA S/E SANTA CRUZ 66KV BP1,REAL-DEF,55.551925
2026-04-03 22:00:00,SANTAFE_______006,BA S/E CELULOSA SANTA FE 6.6KV,REAL-DEF,61.5206125
2026-04-03 22:00:00,SANTAFE_______013,BA S/E CELULOSA SANTA FE 13.2KV,REAL-DEF,56.78637
2026-04-03 22:00:00,SANTAFE_______220,BA S/E CELULOSA SANTA FE 220KV BP1,REAL-DEF,47.3227775
2026-04-03 22:00:00,SANTA_BARBARA_013,BA S/E SANTA BARBARA 13.8KV,REAL-DEF,47.7071525
2026-04-03 22:00:00,SANTA_BARBARA_066,BA S/E SANTA BARBARA 66KV [No_Mostrar],REAL-DEF,47.7061225
2026-04-03 22:00:00,SANTA_ELENA___013,BA S/E SANTA ELENA 12KV BP5,REAL-DEF,51.3820075
2026-04-03 22:00:00,SANTA_ELENA___110,BA S/E SANTA ELENA 110KV BP1,REAL-DEF,51.34187
2026-04-03 22:00:00,SANTA_MARTA___013,BA S/E SANTA MARTA 12KV BP1,REAL-DEF,50.8342575
2026-04-03 22:00:00,SANTA_MARTA___023,BA S/E SANTA MARTA 23KV BA3,REAL-DEF,50.881167500000004
2026-04-03 22:00:00,SANTA_MARTA___110,BA S/E SANTA MARTA 110KV BP1,REAL-DEF,50.742995
2026-04-03 22:00:00,SANTA_RAQUEL__013,BA S/E SANTA RAQUEL 12KV BP1,REAL-DEF,51.521045
2026-04-03 22:00:00,SANTA_RAQUEL__110,BA S/E SANTA RAQUEL 110KV BP1,REAL-DEF,51.3906775
2026-04-03 22:00:00,SANTA_ROSA_S__013,BA S/E SANTA ROSA SUR 12KV BA1,REAL-DEF,51.274585
2026-04-03 22:00:00,SANTA_ROSA_S__110,BA S/E SANTA ROSA SUR 110KV BP1,REAL-DEF,51.1755075
2026-04-03 22:00:00,SANT_SOLAR____110,BA S/E SANTIAGO SOLAR 110KV BP1,REAL-DEF,50.2892025
2026-04-03 22:00:00,SAN_BERNARDO__013,BA S/E SAN BERNARDO 12KV BP1,REAL-DEF,50.670387500000004
2026-04-03 22:00:00,SAN_BERNARDO__110,BA S/E SAN BERNARDO 110KV BP1,REAL-DEF,50.5618725
2026-04-03 22:00:00,SAN_CLEMENTE__013,BA S/E SAN CLEMENTE 13.2KV BP1,REAL-DEF,49.9704275
2026-04-03 22:00:00,SAN_CLEMENTE__066,BA S/E CENTRAL SAN CLEMENTE 66KV,REAL-DEF,49.9313225
2026-04-03 22:00:00,SAN_CRISTOBAL_012,BA S/E SAN CRISTOBAL 12KV BP1,REAL-DEF,50.5935975
2026-04-03 22:00:00,SAN_CRISTOBAL_110,BA S/E SAN CRISTOBAL 110KV BP1,REAL-DEF,50.556844999999996
2026-04-03 22:00:00,SAN_FRANCISCO_220,BA S/E SECCIONADORA FRANCISCO 220KV BP1,REAL-DEF,53.097355
2026-04-03 22:00:00,SAN_IGNACIO___066,BA S/E SAN IGNACIO 66KV,REAL-DEF,51.905432499999996
2026-04-03 22:00:00,SAN_JOAQUIN___013,BA S/E SAN JOAQUIN (ENEL TRANSMISION) 12KV BP1,REAL-DEF,51.373257499999994
2026-04-03 22:00:00,SAN_JOAQUIN___110,BA S/E SAN JOAQUIN (ENEL TRANSMISION) 110KV BP1,REAL-DEF,51.29402
2026-04-03 22:00:00,SAN_JOSE______013,BA S/E SAN JOSE 12KV BP1,REAL-DEF,50.767795
2026-04-03 22:00:00,SAN_JOSE______110,BA S/E SAN JOSE 110KV BP1,REAL-DEF,50.681219999999996
2026-04-03 22:00:00,SAN_JUAN______013,BA S/E SAN JUAN 13.2KV,REAL-DEF,53.3487175
2026-04-03 22:00:00,SAN_JUAN______066,BA S/E SAN JUAN 66KV,REAL-DEF,53.2253925
2026-04-03 22:00:00,SAN_PABLO_____013,,REAL-DEF,50.852824999999996
2026-04-03 22:00:00,SAN_PABLO_____023,BA S/E SAN PABLO 23KV BA,REAL-DEF,50.0677825
2026-04-03 22:00:00,SAN_PABLO_____110,BA S/E SAN PABLO 110KV BP1,REAL-DEF,50.732955000000004
2026-04-03 22:00:00,SARCO_________220,,REAL-DEF,51.349532499999995
2026-04-03 22:00:00,SAUZAL1_______110,BA S/E SAUZAL 110KV BP1,REAL-DEF,50.0086125
2026-04-03 22:00:00,SAUZAL2_______110,BA S/E SAUZAL 110KV BP2,REAL-DEF,50.5578225
2026-04-03 22:00:00,SAUZALITO_____013,,REAL-DEF,49.8207125
2026-04-03 22:00:00,SAUZAL________013,BA S/E SAUZAL 13.8KV,REAL-DEF,50.0879225
2026-04-03 22:00:00,SAUZAL________154,,REAL-DEF,50.370495
2026-04-03 22:00:00,SENORAZA______066,BA S/E LA SEÑORAZA 66KV BP1 [EN_REVISION],REAL-DEF,48.0583975
2026-04-03 22:00:00,SENORAZA______220,BA S/E LA SEÑORAZA 220KV BP1 [EN_REVISION],REAL-DEF,47.8730325
2026-04-03 22:00:00,SOLARJAMA_____220,BA S/E SOLAR JAMA 220KV BP,REAL-DEF,55.160965
2026-04-03 22:00:00,SOLIS_________154,BA S/E SOLIS 154KV BP1,REAL-DEF,50.264112499999996
2026-04-03 22:00:00,SPENCE________220,BA S/E SPENCE 220KV BP,REAL-DEF,55.7810725
2026-04-03 22:00:00,STA.ELISA_____023,BA S/E SANTA ELISA 23KV,REAL-DEF,52.157399999999996
2026-04-03 22:00:00,STA.ELISA_____033,,REAL-DEF,51.9960925
2026-04-03 22:00:00,STA.ELVIRA____013,BA S/E SANTA ELVIRA 15KV BP1,REAL-DEF,48.415057499999996
2026-04-03 22:00:00,STA.ELVIRA____066,BA S/E SANTA ELVIRA 66kV BP1-S1 [NO_MOSTRAR],REAL-DEF,48.346622499999995
2026-04-03 22:00:00,STA.FE________154,,REAL-DEF,0.0
2026-04-03 22:00:00,STA.LUISA_____154,BA S/E SANTA LUISA 154KV BP1,REAL-DEF,0.0
2026-04-03 22:00:00,STA.MARIA_____220,BA S/E SANTA MARIA 220KV BP1,REAL-DEF,47.7041125
2026-04-03 22:00:00,STA.ROSA______023,BA S/E SANTA ROSA (CGE) 23KV,REAL-DEF,50.6542275
2026-04-03 22:00:00,STA.ROSA______066,BA S/E SANTA ROSA (CGE) 66KV B1,REAL-DEF,50.65169
2026-04-03 22:00:00,STA_ISABEL____220,BA S/E SANTA ISABEL 220 KV BP1 [NO_MOSTRAR],REAL-DEF,49.21741
2026-04-03 22:00:00,STA_RAQUEL____020,BA S/E SANTA RAQUEL 20.4KV BP5 [No_Mostrar],REAL-DEF,51.3932175
2026-04-03 22:00:00,SULFUROS______220,BA S/E SULFUROS 220KV BP,REAL-DEF,55.4730325
2026-04-03 22:00:00,SUM_COLLAHUAS_220,BA S/E COLLAHUASI 220KV BP2,REAL-DEF,56.6296625
2026-04-03 22:00:00,SUM_COLOSO____220,BA S/E COLOSO 220KV BP2,REAL-DEF,53.95292
2026-04-03 22:00:00,SUM_DOMEYKO___220,BA S/E DOMEYKO 220KV BP2,REAL-DEF,55.202905
2026-04-03 22:00:00,SUM_EKA.CHILE_154,BA S/E EKA CHILE 154KV BP1,REAL-DEF,49.866785
2026-04-03 22:00:00,SUM_MAPAL_____154,BA S/E MAPAL 154KV BP [NO_MOSTRAR],REAL-DEF,49.6701125
2026-04-03 22:00:00,SUM_OGP1______220,BA S/E OGP1 220KV BP1,REAL-DEF,55.571057499999995
2026-04-03 22:00:00,SUM_PALLATA___220,BA S/E PALLATA 220KV BP1 [No_Mostrar],REAL-DEF,54.5950675
2026-04-03 22:00:00,SUM_QUILLOTA__220,BA S/E QUILLOTA 220KV BP1-2,REAL-DEF,48.88
2026-04-03 22:00:00,SUR___________013,BA S/E SUR 13.8KV,REAL-DEF,56.6483425
2026-04-03 22:00:00,SUR___________110,BA S/E SUR 110KV [NO_MOSTRAR],REAL-DEF,56.52408
2026-04-03 22:00:00,T.A.MELIP_____110,BA S/E TAP OFF ALTO MELIPILLA (CGE) 110KV BP1,REAL-DEF,49.845330000000004
2026-04-03 22:00:00,T.ACCNORTE____110,,REAL-DEF,56.5205075
2026-04-03 22:00:00,T.AMARILLA____023,BA S/E TIERRA AMARILLA 23KV BP1-S1,REAL-DEF,53.6121075
2026-04-03 22:00:00,T.AMARILLA____110,BA S/E TIERRA AMARILLA 110KV BP1-S1,REAL-DEF,53.5583375
2026-04-03 22:00:00,T.BOCAS_______066,,REAL-DEF,46.274392500000005
2026-04-03 22:00:00,T.CARAMPANGUE_066,,REAL-DEF,52.096305
2026-04-03 22:00:00,T.LLANBLANCOS_220,,REAL-DEF,51.678555
2026-04-03 22:00:00,T.NIHUE_______066,BA TAP OFF NIHUE 66KV,REAL-DEF,50.943385
2026-04-03 22:00:00,T.PINOS_______013,BA S/E TRES PINOS 13.2KV,REAL-DEF,50.0068725
2026-04-03 22:00:00,T.PINOS_______066,BA S/E TRES PINOS 66KV,REAL-DEF,50.085485
2026-04-03 22:00:00,T.SEBASTIAN___066,,REAL-DEF,51.4367125
2026-04-03 22:00:00,TA.HOSPICIO___110,,REAL-DEF,56.928155000000004
2026-04-03 22:00:00,TAIRA1________033,BA S/E TAIRA 36kV BP1,REAL-DEF,64.941135
2026-04-03 22:00:00,TAIRA1________220,BA S/E TAIRA 220kV BP1,REAL-DEF,54.1174225
2026-04-03 22:00:00,TAIRA2________033,BA S/E TAIRA 36kV BP2,REAL-DEF,64.941135
2026-04-03 22:00:00,TAIRA2________220,BA S/E TAIRA 220kV BT1,REAL-DEF,54.1174225
2026-04-03 22:00:00,TALCA1________066,BA S/E TALCA 66KV BP1,REAL-DEF,52.6530075
2026-04-03 22:00:00,TALCA2________066,BA S/E TALCA 66KV BP2 (HACIA LINARES),REAL-DEF,52.6530075
2026-04-03 22:00:00,TALCAHUANO____013,BA S/E TALCAHUANO 15KV C1,REAL-DEF,50.252465
2026-04-03 22:00:00,TALCAHUANO____066,BA S/E TALCAHUANO 66KV,REAL-DEF,50.373707499999995
2026-04-03 22:00:00,TALCAHUANO____154,BA S/E TALCAHUANO 154KV BP1,REAL-DEF,49.9285625
2026-04-03 22:00:00,TALCA_________013,BA S/E TALCA 13.8KV,REAL-DEF,52.75302
2026-04-03 22:00:00,TALTAL________013,BA S/E TALTAL (ELECDA) 13.2KV ,REAL-DEF,57.6906075
2026-04-03 22:00:00,TALTAL________110,,REAL-DEF,57.5803125
2026-04-03 22:00:00,TAMANGO_______066,BA S/E TAMANGO 66kV BP1,REAL-DEF,49.9541375
2026-04-03 22:00:00,TAMARUGAL_____023,BA S/E TAMARUGAL 23KV BP1,REAL-DEF,58.102205
2026-04-03 22:00:00,TAMARUGAL_____066,BA S/E TAMARUGAL 66KV BP1,REAL-DEF,57.6685875
2026-04-03 22:00:00,TAP.CONCON____110,,REAL-DEF,49.26493
2026-04-03 22:00:00,TAP.ELEDEN____110,,REAL-DEF,52.175035
2026-04-03 22:00:00,TAP.MANZANO___066,BA S/E TAP OFF EL MANZANO (LITORAL) 66kV BP1,REAL-DEF,50.660865
2026-04-03 22:00:00,TAP.QUINTAY___066,BA S/E TAP OFF QUINTAY 66kV BP1,REAL-DEF,50.02159
2026-04-03 22:00:00,TAP.RENACA____110,,REAL-DEF,49.614875
2026-04-03 22:00:00,TAP1_MAQUIS___110,,REAL-DEF,49.9543
2026-04-03 22:00:00,TAP2_MAQUIS___110,,REAL-DEF,49.9543
2026-04-03 22:00:00,TAPCSJAVIER___066,,REAL-DEF,41.960465
2026-04-03 22:00:00,TAPIMPULSO____110,,REAL-DEF,53.924915
2026-04-03 22:00:00,TAPLLANQUIHUE_220,,REAL-DEF,43.75361
2026-04-03 22:00:00,TAPLLAUQUEREO_023,,REAL-DEF,46.453815
2026-04-03 22:00:00,TAPLOA________220,BA S/E TAP OFF EL LOA 220KV BP,REAL-DEF,54.1071
2026-04-03 22:00:00,TAPMREDON_____220,BA S/E CENTRAL MONTE REDONDO 220KV [No_Mostrar],REAL-DEF,50.4055125
2026-04-03 22:00:00,TAPNEVADO_____066,BA S/E TAP OFF EL NEVADO 66 kV BP1 [NO_MOSTRAR],REAL-DEF,48.6044675
2026-04-03 22:00:00,TAPS.FELIPE___110,,REAL-DEF,50.0936825
